ensembl,symbol,status
YER111C,SWI4,Non essential
YER113C,TMN3,Non essential
YER114C,BOI2,Non essential
YER115C,SPR6,Non essential
YER116C,SLX8,Non essential
YER117W,RPL23B,Non essential
YER118C,SHO1,Non essential
YER119C,AVT6,Non essential
YER119C-A,YER119C-A,Non essential
YER120W,SCS2,Non essential
YER121W,YER121W,Non essential
YER122C,GLO3,Non essential
YER123W,YCK3,Non essential
YER124C,DSE1,Non essential
YER128W,VFA1,Non essential
YER129W,SAK1,Non essential
YER130C,YER130C,Non essential
YER131W,RPS26B,Non essential
YER132C,PMD1,Non essential
YER133W-A,YER133W-A,Non essential
YER134C,YER134C,Non essential
YER135C,YER135C,Non essential
YER137C,YER137C,Non essential
YER137C-A,YER137C-A,Non essential
YER137W-A,YER137W-A,Non essential
YER138C,YER138C,Non essential
YER138W-A,YER138W-A,Non essential
YER139C,RTR1,Non essential
YER140W,YER140W,Non essential
YER141W,COX15,Non essential
YER142C,MAG1,Non essential
YER143W,DDI1,Non essential
YER144C,UBP5,Non essential
YER145C,FTR1,Non essential
YER145C-A,YER145C-A,Non essential
YER147C-A,YER147C-A,Non essential
YER148W-A,YER148W-A,Non essential
YER149C,PEA2,Non essential
YER150W,SPI1,Non essential
YER151C,UBP3,Non essential
YER152C,YER152C,Non essential
YER152W-A,YER152W-A,Non essential
YER153C,PET122,Non essential
YER154W,OXA1,Non essential
YER155C,BEM2,Non essential
YER156C,YER156C,Non essential
YER158C,YER158C,Non essential
YER158W-A,YER158W-A,Non essential
YER159C-A,YER159C-A,Non essential
YER160C,YER160C,Non essential
YER161C,SPT2,Non essential
YER162C,RAD4,Non essential
YER163C,YER163C,Non essential
YER164W,CHD1,Non essential
YER165C-A,YER165C-A,Non essential
YER166W,DNF1,Non essential
YER167W,BCK2,Non essential
YER169W,RPH1,Non essential
YER170W,ADK2,Non essential
YER172C-A,YER172C-A,Non essential
YER173W,RAD24,Non essential
YER174C,GRX4,Non essential
YER175C,TMT1,Non essential
YER175W-A,YER175W-A,Non essential
YER176W,ECM32,Non essential
YER177W,BMH1,Non essential
YER178W,PDA1,Non essential
YER179W,DMC1,Non essential
YER180C,ISC10,Non essential
YER180C-A,SLO1,Non essential
YER181C,YER181C,Non essential
YER182W,FMP10,Non essential
YER183C,FAU1,Non essential
YER184C,YER184C,Non essential
YER185W,PUG1,Non essential
YER186C,YER186C,Non essential
YER187W,YER187W,Non essential
YER188C-A,YER188C-A,Non essential
YER188W,YER188W,Non essential
YER189W,YER189W,Non essential
YER190C-A,YER190C-A,Non essential
YER190C-B,YER190C-B,Non essential
YER190W,YRF1-2,Non essential
YFL001W,DEG1,Non essential
YFL002C,SPB4,Non essential
YFL002W-A,YFL002W-A,Non essential
YFL002W-B,YFL002W-B,Non essential
YFL003C,MSH4,Non essential
YFL004W,VTC2,Non essential
YFL005W,SEC4,Non essential
YFL007W,BLM10,Non essential
YFL010C,WWM1,Non essential
YFL010W-A,AUA1,Non essential
YFL011W,HXT10,Non essential
YFL012W,YFL012W,Non essential
YFL012W-A,YFL012W-A,Non essential
YFL013C,IES1,Non essential
YFL013W-A,YFL013W-A,Non essential
YFL014W,HSP12,Non essential
YFL015C,YFL015C,Non essential
YFL015W-A,YFL015W-A,Non essential
YFL016C,MDJ1,Non essential
YFL017W-A,SMX2,Non essential
YFL019C,YFL019C,Non essential
YFL020C,PAU5,Non essential
YFL021C-A,YFL021C-A,Non essential
YFL021W,GAT1,Non essential
YFL023W,BUD27,Non essential
YFL025C,BST1,Non essential
YFL026W,STE2,Non essential
YFL027C,GYP8,Non essential
YFL028C,CAF16,Non essential
YFL029C,CAK1,Non essential
YFL030W,AGX1,Non essential
YFL031C-A,YFL031C-A,Non essential
YFL031W,HAC1,Non essential
YFL032W,YFL032W,Non essential
YFL033C,RIM15,Non essential
YFL034C-A,RPL22B,Non essential
YFL034C-B,MOB2,Non essential
YFL036W,RPO41,Non essential
YFL040W,YFL040W,Non essential
YFL041W,FET5,Non essential
YFL041W-A,YFL041W-A,Non essential
YFL042C,YFL042C,Non essential
YFL044C,OTU1,Non essential
YFL046W,FMP32,Non essential
YFL047W,RGD2,Non essential
YFL048C,EMP47,Non essential
YFL049W,SWP82,Non essential
YFL050C,ALR2,Non essential
YFL051C,YFL051C,Non essential
YFL052W,YFL052W,Non essential
YFL053W,DAK2,Non essential
YFL054C,YFL054C,Non essential
YFL055W,AGP3,Non essential
YFL056C,AAD6,Non essential
YFL057C,AAD16,Non essential
YFL058W,THI5,Non essential
YFL059W,SNZ3,Non essential
YFL060C,SNO3,Non essential
YFL061W,DDI2,Non essential
YFL062W,COS4,Non essential
YFL063W,YFL063W,Non essential
YFL064C,YFL064C,Non essential
YFL065C,YFL065C,Non essential
YFL066C,YFL066C,Non essential
YFL067W,YFL067W,Non essential
YFL068W,YFL068W,Non essential
YFR001W,LOC1,Non essential
YFR002W,NIC96,Non essential
YFR006W,YFR006W,Non essential
YFR007W,YFH7,Non essential
YFR008W,FAR7,Non essential
YFR009W,GCN20,Non essential
YFR009W-A,YFR009W-A,Non essential
YFR010W,UBP6,Non essential
YFR010W-A,YFR010W-A,Non essential
YFR011C,AIM13,Non essential
YFR012W,DCV1,Non essential
YFR012W-A,YFR012W-A,Non essential
YFR013W,IOC3,Non essential
YFR014C,CMK1,Non essential
YFR015C,GSY1,Non essential
YFR016C,YFR016C,Non essential
YFR017C,IGD1,Non essential
YFR018C,YFR018C,Non essential
YFR019W,FAB1,Non essential
YFR020W,YFR020W,Non essential
YFR021W,ATG18,Non essential
YFR022W,ROG3,Non essential
YFR023W,PES4,Non essential
YFR024C-A,LSB3,Non essential
YFR025C,HIS2,Non essential
YFR026C,ULI1,Non essential
YFR030W,MET10,Non essential
YFR031C-A,RPL2A,Non essential
YFR032C,RRT5,Non essential
YFR032C-A,RPL29,Non essential
YFR032C-B,YFR032C-B,Non essential
YFR033C,QCR6,Non essential
YFR034C,PHO4,Non essential
YFR034W-A,YFR034W-A,Non essential
YFR035C,YFR035C,Non essential
YFR036W,CDC26,Non essential
YFR036W-A,YFR036W-A,Non essential
YFR038W,IRC5,Non essential
YFR039C,YFR039C,Non essential
YFR040W,SAP155,Non essential
YFR041C,ERJ5,Non essential
YFR043C,IRC6,Non essential
YFR044C,DUG1,Non essential
YFR045W,YFR045W,Non essential
YFR046C,CNN1,Non essential
YFR047C,BNA6,Non essential
YFR048W,RMD8,Non essential
YFR049W,YMR31,Non essential
YFR052C-A,YFR052C-A,Non essential
YFR053C,HXK1,Non essential
YFR054C,YFR054C,Non essential
YFR055W,IRC7,Non essential
YFR056C,YFR056C,Non essential
YFR057W,YFR057W,Non essential
YGL002W,ERP6,Non essential
YGL003C,CDH1,Non essential
YGL004C,RPN14,Non essential
YGL005C,COG7,Non essential
YGL006W,PMC1,Non essential
YGL006W-A,YGL006W-A,Non essential
YGL007C-A,YGL007C-A,Non essential
YGL007W,BRP1,Non essential
YGL009C,LEU1,Non essential
YGL010W,YGL010W,Non essential
YGL012W,ERG4,Non essential
YGL013C,PDR1,Non essential
YGL014C-A,YGL014C-A,Non essential
YGL014W,PUF4,Non essential
YGL015C,YGL015C,Non essential
YGL016W,KAP122,Non essential
YGL017W,ATE1,Non essential
YGL019W,CKB1,Non essential
YGL020C,GET1,Non essential
YGL021W,ALK1,Non essential
YGL023C,PIB2,Non essential
YGL024W,YGL024W,Non essential
YGL025C,PGD1,Non essential
YGL026C,TRP5,Non essential
YGL027C,CWH41,Non essential
YGL028C,SCW11,Non essential
YGL029W,CGR1,Non essential
YGL031C,RPL24A,Non essential
YGL032C,AGA2,Non essential
YGL033W,HOP2,Non essential
YGL034C,YGL034C,Non essential
YGL035C,MIG1,Non essential
YGL036W,YGL036W,Non essential
YGL037C,PNC1,Non essential
YGL038C,OCH1,Non essential
YGL039W,YGL039W,Non essential
YGL041C,YGL041C,Non essential
YGL041C-B,YGL041C-B,Non essential
YGL041W-A,YGL041W-A,Non essential
YGL042C,YGL042C,Non essential
YGL043W,DST1,Non essential
YGL045W,RIM8,Non essential
YGL049C,TIF4632,Non essential
YGL050W,TYW3,Non essential
YGL051W,MST27,Non essential
YGL052W,YGL052W,Non essential
YGL053W,PRM8,Non essential
YGL054C,ERV14,Non essential
YGL056C,SDS23,Non essential
YGL057C,GEP7,Non essential
YGL058W,RAD6,Non essential
YGL059W,PKP2,Non essential
YGL060W,YBP2,Non essential
YGL062W,PYC1,Non essential
YGL063C-A,YGL063C-A,Non essential
YGL063W,PUS2,Non essential
YGL064C,MRH4,Non essential
YGL066W,SGF73,Non essential
YGL067W,NPY1,Non essential
YGL070C,RPB9,Non essential
YGL071W,AFT1,Non essential
YGL072C,YGL072C,Non essential
YGL076C,RPL7A,Non essential
YGL077C,HNM1,Non essential
YGL078C,DBP3,Non essential
YGL079W,KXD1,Non essential
YGL080W,FMP37,Non essential
YGL081W,YGL081W,Non essential
YGL082W,YGL082W,Non essential
YGL083W,SCY1,Non essential
YGL084C,GUP1,Non essential
YGL085W,LCL3,Non essential
YGL086W,MAD1,Non essential
YGL087C,MMS2,Non essential
YGL088W,YGL088W,Non essential
YGL089C,MF(ALPHA)2,Non essential
YGL090W,LIF1,Non essential
YGL094C,PAN2,Non essential
YGL095C,VPS45,Non essential
YGL096W,TOS8,Non essential
YGL100W,SEH1,Non essential
YGL101W,YGL101W,Non essential
YGL104C,VPS73,Non essential
YGL105W,ARC1,Non essential
YGL106W,MLC1,Non essential
YGL107C,RMD9,Non essential
YGL108C,YGL108C,Non essential
YGL109W,YGL109W,Non essential
YGL110C,CUE3,Non essential
YGL114W,YGL114W,Non essential
YGL115W,SNF4,Non essential
YGL117W,YGL117W,Non essential
YGL118C,YGL118C,Non essential
YGL119W,COQ8,Non essential
YGL121C,GPG1,Non essential
YGL123C-A,YGL123C-A,Non essential
YGL124C,MON1,Non essential
YGL125W,MET13,Non essential
YGL126W,SCS3,Non essential
YGL127C,SOH1,Non essential
YGL129C,RSM23,Non essential
YGL131C,SNT2,Non essential
YGL132W,YGL132W,Non essential
YGL133W,ITC1,Non essential
YGL134W,PCL10,Non essential
YGL135W,RPL1B,Non essential
YGL136C,MRM2,Non essential
YGL138C,YGL138C,Non essential
YGL139W,FLC3,Non essential
YGL140C,YGL140C,Non essential
YGL141W,HUL5,Non essential
YGL143C,MRF1,Non essential
YGL144C,ROG1,Non essential
YGL146C,RRT6,Non essential
YGL147C,RPL9A,Non essential
YGL148W,ARO2,Non essential
YGL149W,YGL149W,Non essential
YGL151W,NUT1,Non essential
YGL152C,YGL152C,Non essential
YGL153W,PEX14,Non essential
YGL154C,LYS5,Non essential
YGL156W,AMS1,Non essential
YGL157W,ARI1,Non essential
YGL158W,RCK1,Non essential
YGL159W,YGL159W,Non essential
YGL160W,AIM14,Non essential
YGL161C,YIP5,Non essential
YGL162W,SUT1,Non essential
YGL163C,RAD54,Non essential
YGL164C,YRB30,Non essential
YGL165C,YGL165C,Non essential
YGL166W,CUP2,Non essential
YGL167C,PMR1,Non essential
YGL168W,HUR1,Non essential
YGL170C,SPO74,Non essential
YGL173C,XRN1,Non essential
YGL174W,BUD13,Non essential
YGL175C,SAE2,Non essential
YGL176C,YGL176C,Non essential
YGL177W,YGL177W,Non essential
YGL178W,MPT5,Non essential
YGL179C,TOS3,Non essential
YGL180W,ATG1,Non essential
YGL181W,GTS1,Non essential
YGL182C,YGL182C,Non essential
YGL183C,MND1,Non essential
YGL184C,STR3,Non essential
YGL185C,YGL185C,Non essential
YGL186C,TPN1,Non essential
YGL187C,COX4,Non essential
YGL188C,YGL188C,Non essential
YGL188C-A,YGL188C-A,Non essential
YGL189C,RPS26A,Non essential
YGL190C,CDC55,Non essential
YGL191W,COX13,Non essential
YGL192W,IME4,Non essential
YGL193C,YGL193C,Non essential
YGL194C,HOS2,Non essential
YGL194C-A,YGL194C-A,Non essential
YGL195W,GCN1,Non essential
YGL196W,DSD1,Non essential
YGL197W,MDS3,Non essential
YGL198W,YIP4,Non essential
YGL199C,YGL199C,Non essential
YGL200C,EMP24,Non essential
YGL202W,ARO8,Non essential
YGL203C,KEX1,Non essential
YGL204C,YGL204C,Non essential
YGL205W,POX1,Non essential
YGL206C,CHC1,Non essential
YGL208W,SIP2,Non essential
YGL209W,MIG2,Non essential
YGL210W,YPT32,Non essential
YGL211W,NCS6,Non essential
YGL212W,VAM7,Non essential
YGL213C,SKI8,Non essential
YGL214W,YGL214W,Non essential
YGL215W,CLG1,Non essential
YGL216W,KIP3,Non essential
YGL217C,YGL217C,Non essential
YGL218W,YGL218W,Non essential
YGL219C,MDM34,Non essential
YGL220W,FRA2,Non essential
YGL221C,NIF3,Non essential
YGL222C,EDC1,Non essential
YGL223C,COG1,Non essential
YGL224C,SDT1,Non essential
YGL226C-A,OST5,Non essential
YGL226W,MTC3,Non essential
YGL227W,VID30,Non essential
YGL228W,SHE10,Non essential
YGL229C,SAP4,Non essential
YGL230C,YGL230C,Non essential
YGL231C,EMC4,Non essential
YGL232W,TAN1,Non essential
YGL234W,"ADE5,7",Non essential
YGL235W,YGL235W,Non essential
YGL236C,MTO1,Non essential
YGL237C,HAP2,Non essential
YGL240W,DOC1,Non essential
YGL241W,KAP114,Non essential
YGL242C,YGL242C,Non essential
YGL243W,TAD1,Non essential
YGL244W,RTF1,Non essential
YGL246C,RAI1,Non essential
YGL248W,PDE1,Non essential
YGL249W,ZIP2,Non essential
YGL250W,RMR1,Non essential
YGL251C,HFM1,Non essential
YGL252C,RTG2,Non essential
YGL253W,HXK2,Non essential
YGL254W,FZF1,Non essential
YGL255W,ZRT1,Non essential
YGL256W,ADH4,Non essential
YGL257C,MNT2,Non essential
YGL258W,VEL1,Non essential
YGL258W-A,YGL258W-A,Non essential
YGL259W,YPS5,Non essential
YGL260W,YGL260W,Non essential
YGL261C,PAU11,Non essential
YGL262W,YGL262W,Non essential
YGL263W,COS12,Non essential
YGR001C,YGR001C,Non essential
YGR003W,CUL3,Non essential
YGR004W,PEX31,Non essential
YGR006W,PRP18,Non essential
YGR007W,ECT1,Non essential
YGR008C,STF2,Non essential
YGR010W,NMA2,Non essential
YGR011W,YGR011W,Non essential
YGR012W,YGR012W,Non essential
YGR014W,MSB2,Non essential
YGR015C,YGR015C,Non essential
YGR016W,YGR016W,Non essential
YGR017W,YGR017W,Non essential
YGR018C,YGR018C,Non essential
YGR019W,UGA1,Non essential
YGR020C,VMA7,Non essential
YGR021W,YGR021W,Non essential
YGR022C,YGR022C,Non essential
YGR023W,MTL1,Non essential
YGR025W,YGR025W,Non essential
YGR026W,YGR026W,Non essential
YGR027C,RPS25A,Non essential
YGR027W-A,YGR027W-A,Non essential
YGR027W-B,YGR027W-B,Non essential
YGR028W,MSP1,Non essential
YGR031C-A,NAG1,Non essential
YGR031W,IMO32,Non essential
YGR032W,GSC2,Non essential
YGR033C,TIM21,Non essential
YGR034W,RPL26B,Non essential
YGR035C,YGR035C,Non essential
YGR035W-A,YGR035W-A,Non essential
YGR036C,CAX4,Non essential
YGR037C,ACB1,Non essential
YGR038C-A,YGR038C-A,Non essential
YGR038C-B,YGR038C-B,Non essential
YGR038W,ORM1,Non essential
YGR039W,YGR039W,Non essential
YGR040W,KSS1,Non essential
YGR041W,BUD9,Non essential
YGR042W,YGR042W,Non essential
YGR043C,NQM1,Non essential
YGR044C,RME1,Non essential
YGR045C,YGR045C,Non essential
YGR049W,SCM4,Non essential
YGR050C,YGR050C,Non essential
YGR051C,YGR051C,Non essential
YGR052W,FMP48,Non essential
YGR053C,YGR053C,Non essential
YGR054W,YGR054W,Non essential
YGR055W,MUP1,Non essential
YGR056W,RSC1,Non essential
YGR057C,LST7,Non essential
YGR058W,PEF1,Non essential
YGR059W,SPR3,Non essential
YGR061C,ADE6,Non essential
YGR062C,COX18,Non essential
YGR063C,SPT4,Non essential
YGR064W,YGR064W,Non essential
YGR066C,YGR066C,Non essential
YGR067C,YGR067C,Non essential
YGR068C,ART5,Non essential
YGR068W-A,YGR068W-A,Non essential
YGR069W,YGR069W,Non essential
YGR070W,ROM1,Non essential
YGR071C,ENV11,Non essential
YGR072W,UPF3,Non essential
YGR076C,MRPL25,Non essential
YGR077C,PEX8,Non essential
YGR078C,PAC10,Non essential
YGR079W,YGR079W,Non essential
YGR080W,TWF1,Non essential
YGR081C,SLX9,Non essential
YGR084C,MRP13,Non essential
YGR085C,RPL11B,Non essential
YGR086C,PIL1,Non essential
YGR087C,PDC6,Non essential
YGR088W,CTT1,Non essential
YGR089W,NNF2,Non essential
YGR092W,DBF2,Non essential
YGR093W,YGR093W,Non essential
YGR096W,TPC1,Non essential
YGR097W,ASK10,Non essential
YGR100W,MDR1,Non essential
YGR101W,PCP1,Non essential
YGR102C,GTF1,Non essential
YGR104C,SRB5,Non essential
YGR105W,VMA21,Non essential
YGR106C,VOA1,Non essential
YGR107W,YGR107W,Non essential
YGR108W,CLB1,Non essential
YGR109C,CLB6,Non essential
YGR109W-A,YGR109W-A,Non essential
YGR109W-B,YGR109W-B,Non essential
YGR110W,CLD1,Non essential
YGR111W,YGR111W,Non essential
YGR112W,SHY1,Non essential
YGR117C,YGR117C,Non essential
YGR118W,RPS23A,Non essential
YGR121C,MEP1,Non essential
YGR121W-A,YGR121W-A,Non essential
YGR122C-A,YGR122C-A,Non essential
YGR122W,YGR122W,Non essential
YGR123C,PPT1,Non essential
YGR124W,ASN2,Non essential
YGR125W,YGR125W,Non essential
YGR126W,YGR126W,Non essential
YGR127W,YGR127W,Non essential
YGR129W,SYF2,Non essential
YGR130C,YGR130C,Non essential
YGR131W,FHN1,Non essential
YGR132C,PHB1,Non essential
YGR133W,PEX4,Non essential
YGR134W,CAF130,Non essential
YGR135W,PRE9,Non essential
YGR136W,LSB1,Non essential
YGR137W,YGR137W,Non essential
YGR138C,TPO2,Non essential
YGR139W,YGR139W,Non essential
YGR141W,VPS62,Non essential
YGR142W,BTN2,Non essential
YGR143W,SKN1,Non essential
YGR144W,THI4,Non essential
YGR146C,ECL1,Non essential
YGR146C-A,YGR146C-A,Non essential
YGR148C,RPL24B,Non essential
YGR149W,YGR149W,Non essential
YGR150C,CCM1,Non essential
YGR151C,YGR151C,Non essential
YGR152C,RSR1,Non essential
YGR153W,YGR153W,Non essential
YGR154C,GTO1,Non essential
YGR155W,CYS4,Non essential
YGR157W,CHO2,Non essential
YGR159C,NSR1,Non essential
YGR160W,YGR160W,Non essential
YGR161C,RTS3,Non essential
YGR161C-C,YGR161C-C,Non essential
YGR161C-D,YGR161C-D,Non essential
YGR161W-A,YGR161W-A,Non essential
YGR161W-B,YGR161W-B,Non essential
YGR161W-C,YGR161W-C,Non essential
YGR162W,TIF4631,Non essential
YGR163W,GTR2,Non essential
YGR164W,YGR164W,Non essential
YGR165W,MRPS35,Non essential
YGR166W,TRS65,Non essential
YGR167W,CLC1,Non essential
YGR168C,YGR168C,Non essential
YGR169C,PUS6,Non essential
YGR169C-A,YGR169C-A,Non essential
YGR170W,PSD2,Non essential
YGR171C,MSM1,Non essential
YGR173W,RBG2,Non essential
YGR174C,CBP4,Non essential
YGR174W-A,YGR174W-A,Non essential
YGR176W,YGR176W,Non essential
YGR177C,ATF2,Non essential
YGR178C,PBP1,Non essential
YGR180C,RNR4,Non essential
YGR181W,TIM13,Non essential
YGR182C,YGR182C,Non essential
YGR183C,QCR9,Non essential
YGR184C,UBR1,Non essential
YGR187C,HGH1,Non essential
YGR188C,BUB1,Non essential
YGR189C,CRH1,Non essential
YGR192C,TDH3,Non essential
YGR193C,PDX1,Non essential
YGR194C,XKS1,Non essential
YGR196C,FYV8,Non essential
YGR197C,SNG1,Non essential
YGR199W,PMT6,Non essential
YGR200C,ELP2,Non essential
YGR201C,YGR201C,Non essential
YGR202C,PCT1,Non essential
YGR203W,YCH1,Non essential
YGR204C-A,YGR204C-A,Non essential
YGR204W,ADE3,Non essential
YGR205W,TDA10,Non essential
YGR206W,MVB12,Non essential
YGR207C,CIR1,Non essential
YGR208W,SER2,Non essential
YGR209C,TRX2,Non essential
YGR210C,YGR210C,Non essential
YGR212W,SLI1,Non essential
YGR213C,RTA1,Non essential
YGR214W,RPS0A,Non essential
YGR215W,RSM27,Non essential
YGR217W,CCH1,Non essential
YGR219W,YGR219W,Non essential
YGR220C,MRPL9,Non essential
YGR221C,TOS2,Non essential
YGR222W,PET54,Non essential
YGR223C,HSV2,Non essential
YGR224W,AZR1,Non essential
YGR225W,AMA1,Non essential
YGR226C,YGR226C,Non essential
YGR227W,DIE2,Non essential
YGR228W,YGR228W,Non essential
YGR229C,SMI1,Non essential
YGR230W,BNS1,Non essential
YGR231C,PHB2,Non essential
YGR232W,NAS6,Non essential
YGR233C,PHO81,Non essential
YGR234W,YHB1,Non essential
YGR235C,MOS2,Non essential
YGR236C,SPG1,Non essential
YGR237C,YGR237C,Non essential
YGR238C,KEL2,Non essential
YGR239C,PEX21,Non essential
YGR240C,PFK1,Non essential
YGR240C-A,YGR240C-A,Non essential
YGR241C,YAP1802,Non essential
YGR242W,YGR242W,Non essential
YGR243W,FMP43,Non essential
YGR244C,LSC2,Non essential
YGR247W,CPD1,Non essential
YGR248W,SOL4,Non essential
YGR249W,MGA1,Non essential
YGR250C,YGR250C,Non essential
YGR252W,GCN5,Non essential
YGR254W,ENO1,Non essential
YGR255C,COQ6,Non essential
YGR256W,GND2,Non essential
YGR257C,MTM1,Non essential
YGR258C,RAD2,Non essential
YGR259C,YGR259C,Non essential
YGR260W,TNA1,Non essential
YGR261C,APL6,Non essential
YGR262C,BUD32,Non essential
YGR263C,SAY1,Non essential
YGR266W,YGR266W,Non essential
YGR268C,HUA1,Non essential
YGR269W,YGR269W,Non essential
YGR270C-A,YGR270C-A,Non essential
YGR270W,YTA7,Non essential
YGR271C-A,EFG1,Non essential
YGR271W,SLH1,Non essential
YGR273C,YGR273C,Non essential
YGR275W,RTT102,Non essential
YGR276C,RNH70,Non essential
YGR279C,SCW4,Non essential
YGR281W,YOR1,Non essential
YGR282C,BGL2,Non essential
YGR283C,YGR283C,Non essential
YGR284C,ERV29,Non essential
YGR285C,ZUO1,Non essential
YGR286C,BIO2,Non essential
YGR287C,IMA1,Non essential
YGR288W,MAL13,Non essential
YGR289C,MAL11,Non essential
YGR290W,YGR290W,Non essential
YGR291C,YGR291C,Non essential
YGR292W,MAL12,Non essential
YGR293C,YGR293C,Non essential
